date	2-200	2-120	2-260	3-120	3_35	4-260	4-200	4-120	4_35	6_260	6_200	6_120	6_35	6_200	7_120	8_120	8_200	9_200a	9_200b	9_200c	9_200d	10_260	10_200	10_120	10_35
28/11/2015 20:35	18.105	19.674	18.509	18.366	18.152	18.652	18.533	18.485	18.461	18.723	18.414	18.438	18.366	18.200	18.343	18.033	17.962	18.247	18.343	18.366	18.390	18.485	18.271	18.295	18.247
28/11/2015 20:40	18.105	19.674	18.509	18.366	18.152	18.652	18.509	18.485	18.461	18.723	18.390	18.438	18.366	18.200	18.343	18.033	17.962	18.271	18.343	18.366	18.390	18.485	18.247	18.295	18.247
28/11/2015 20:45	18.105	19.674	18.509	18.366	18.152	18.652	18.509	18.485	18.461	18.699	18.390	18.438	18.343	18.200	18.343	18.033	17.938	18.271	18.343	18.366	18.390	18.485	18.247	18.295	18.224
28/11/2015 20:50	18.105	19.651	18.509	18.366	18.152	18.652	18.509	18.485	18.461	18.699	18.390	18.438	18.366	18.176	18.343	18.033	17.938	18.247	18.319	18.366	18.390	18.485	18.247	18.295	18.224
28/11/2015 20:55	18.105	19.651	18.485	18.343	18.152	18.652	18.509	18.485	18.461	18.699	18.390	18.414	18.343	18.176	18.343	18.033	17.938	18.247	18.319	18.366	18.390	18.461	18.247	18.271	18.224
28/11/2015 21:00	18.105	19.651	18.509	18.366	18.152	18.652	18.509	18.485	18.461	18.699	18.390	18.414	18.343	18.176	18.343	18.033	17.938	18.247	18.319	18.366	18.390	18.485	18.247	18.271	18.224
28/11/2015 21:05	18.105	19.651	18.485	18.343	18.152	18.652	18.509	18.461	18.461	18.699	18.390	18.414	18.343	18.176	18.343	18.033	17.938	18.247	18.319	18.366	18.366	18.461	18.247	18.295	18.224
28/11/2015 21:10	18.081	19.651	18.485	18.343	18.152	18.652	18.509	18.485	18.461	18.699	18.390	18.414	18.319	18.176	18.319	18.033	17.938	18.247	18.319	18.343	18.366	18.461	18.247	18.271	18.224
28/11/2015 21:15	18.081	19.651	18.485	18.343	18.129	18.652	18.509	18.461	18.461	18.699	18.390	18.414	18.319	18.176	18.319	18.033	17.938	18.247	18.319	18.343	18.390	18.461	18.247	18.271	18.224
28/11/2015 21:20	18.081	19.651	18.485	18.343	18.129	18.652	18.509	18.461	18.461	18.699	18.390	18.414	18.343	18.176	18.319	18.033	17.938	18.247	18.319	18.343	18.366	18.461	18.247	18.271	18.224
28/11/2015 21:25	18.081	19.651	18.485	18.343	18.129	18.628	18.509	18.461	18.438	18.699	18.366	18.414	18.343	18.176	18.319	18.033	17.938	18.247	18.319	18.343	18.366	18.461	18.247	18.271	18.200
28/11/2015 21:30	18.081	19.627	18.485	18.343	18.129	18.652	18.485	18.461	18.438	18.699	18.366	18.414	18.319	18.176	18.319	18.033	17.938	18.247	18.319	18.343	18.366	18.461	18.224	18.271	18.224
28/11/2015 21:35	18.081	19.627	18.485	18.343	18.129	18.628	18.485	18.461	18.438	18.675	18.366	18.414	18.295	18.176	18.319	18.010	17.938	18.247	18.319	18.343	18.366	18.461	18.224	18.271	18.224
28/11/2015 21:40	18.081	19.627	18.485	18.343	18.129	18.628	18.485	18.461	18.438	18.675	18.366	18.414	18.319	18.176	18.319	18.033	17.938	18.224	18.319	18.343	18.390	18.461	18.224	18.271	18.200
28/11/2015 21:45	18.081	19.627	18.485	18.343	18.129	18.628	18.485	18.438	18.438	18.675	18.366	18.414	18.319	18.176	18.319	18.010	17.938	18.247	18.319	18.343	18.366	18.461	18.224	18.271	18.200
28/11/2015 21:50	18.081	19.627	18.485	18.343	18.129	18.628	18.485	18.438	18.438	18.675	18.366	18.414	18.343	18.176	18.319	18.010	17.915	18.224	18.319	18.343	18.366	18.461	18.224	18.247	18.224
28/11/2015 21:55	18.081	19.627	18.485	18.319	18.129	18.628	18.485	18.438	18.414	18.675	18.366	18.390	18.319	18.176	18.319	18.010	17.915	18.224	18.295	18.343	18.366	18.461	18.224	18.271	18.200
28/11/2015 22:00	18.081	19.627	18.485	18.319	18.129	18.628	18.485	18.438	18.414	18.675	18.366	18.390	18.319	18.176	18.319	18.010	17.915	18.224	18.295	18.319	18.343	18.438	18.224	18.271	18.200
28/11/2015 22:05	18.081	19.603	18.485	18.319	18.129	18.628	18.485	18.438	18.414	18.675	18.366	18.390	18.319	18.152	18.295	18.010	17.915	18.224	18.295	18.343	18.343	18.461	18.224	18.247	18.176
28/11/2015 22:10	18.081	19.603	18.461	18.319	18.105	18.628	18.461	18.438	18.414	18.675	18.366	18.390	18.319	18.152	18.295	18.010	17.915	18.224	18.295	18.319	18.366	18.438	18.224	18.247	18.176
28/11/2015 22:15	18.081	19.603	18.461	18.319	18.105	18.628	18.485	18.438	18.414	18.675	18.366	18.390	18.295	18.152	18.295	18.010	17.915	18.224	18.295	18.319	18.343	18.438	18.224	18.247	18.176
28/11/2015 22:20	18.081	19.603	18.485	18.319	18.105	18.628	18.461	18.438	18.414	18.675	18.343	18.390	18.319	18.152	18.295	18.010	17.915	18.224	18.295	18.319	18.343	18.438	18.224	18.247	18.176
28/11/2015 22:25	18.081	19.603	18.461	18.319	18.105	18.628	18.461	18.438	18.414	18.675	18.343	18.390	18.319	18.152	18.295	18.010	17.915	18.224	18.295	18.319	18.343	18.438	18.224	18.247	18.176
28/11/2015 22:30	18.081	19.603	18.461	18.319	18.105	18.628	18.461	18.438	18.414	18.652	18.343	18.366	18.319	18.152	18.295	18.010	17.915	18.224	18.295	18.319	18.343	18.438	18.200	18.247	18.176
28/11/2015 22:35	18.081	19.603	18.461	18.319	18.105	18.628	18.461	18.414	18.390	18.652	18.343	18.366	18.295	18.152	18.295	17.986	17.915	18.224	18.295	18.319	18.343	18.438	18.200	18.247	18.176
28/11/2015 22:40	18.081	19.603	18.461	18.295	18.105	18.604	18.461	18.414	18.414	18.652	18.343	18.366	18.295	18.152	18.295	17.986	17.891	18.200	18.295	18.295	18.343	18.438	18.200	18.247	18.176
28/11/2015 22:45	18.081	19.603	18.461	18.295	18.105	18.604	18.461	18.414	18.390	18.652	18.343	18.390	18.319	18.152	18.295	17.986	17.891	18.200	18.295	18.319	18.343	18.414	18.200	18.224	18.176
28/11/2015 22:50	18.081	19.603	18.461	18.295	18.081	18.628	18.461	18.414	18.390	18.652	18.343	18.366	18.319	18.129	18.295	17.986	17.915	18.200	18.295	18.295	18.319	18.414	18.200	18.224	18.176
28/11/2015 22:55	18.057	19.603	18.461	18.295	18.081	18.604	18.461	18.414	18.390	18.652	18.319	18.366	18.295	18.129	18.295	17.986	17.891	18.200	18.295	18.295	18.319	18.414	18.200	18.224	18.152
28/11/2015 23:00	18.057	19.603	18.461	18.295	18.081	18.604	18.461	18.414	18.390	18.652	18.343	18.366	18.295	18.129	18.295	17.986	17.891	18.200	18.271	18.295	18.343	18.414	18.200	18.224	18.176
28/11/2015 23:05	18.057	19.603	18.461	18.295	18.081	18.604	18.438	18.414	18.390	18.652	18.319	18.366	18.271	18.152	18.295	17.986	17.891	18.200	18.271	18.295	18.319	18.414	18.200	18.224	18.176
28/11/2015 23:10	18.057	19.603	18.461	18.271	18.081	18.604	18.438	18.390	18.390	18.652	18.319	18.366	18.271	18.129	18.271	17.986	17.891	18.200	18.271	18.295	18.319	18.414	18.200	18.224	18.152
28/11/2015 23:15	18.057	19.603	18.461	18.271	18.081	18.604	18.438	18.414	18.390	18.652	18.319	18.366	18.271	18.129	18.271	17.986	17.891	18.200	18.271	18.295	18.319	18.414	18.200	18.224	18.152
28/11/2015 23:20	18.057	19.579	18.461	18.295	18.081	18.604	18.438	18.390	18.390	18.652	18.319	18.366	18.271	18.129	18.271	17.986	17.891	18.200	18.271	18.295	18.319	18.414	18.176	18.224	18.152
28/11/2015 23:25	18.057	19.579	18.438	18.271	18.081	18.580	18.438	18.390	18.366	18.628	18.319	18.366	18.271	18.129	18.271	17.986	17.891	18.176	18.271	18.295	18.319	18.414	18.200	18.224	18.152
28/11/2015 23:30	18.057	19.603	18.438	18.295	18.081	18.604	18.438	18.390	18.366	18.628	18.319	18.366	18.271	18.129	18.271	17.986	17.891	18.176	18.271	18.295	18.319	18.414	18.176	18.224	18.152
28/11/2015 23:35	18.057	19.579	18.438	18.271	18.081	18.604	18.438	18.390	18.366	18.628	18.319	18.366	18.295	18.105	18.271	17.986	17.891	18.176	18.271	18.295	18.319	18.390	18.176	18.224	18.152
28/11/2015 23:40	18.057	19.579	18.438	18.295	18.057	18.580	18.414	18.390	18.366	18.628	18.319	18.366	18.271	18.105	18.271	17.986	17.891	18.176	18.247	18.271	18.319	18.390	18.176	18.224	18.152
28/11/2015 23:45	18.057	19.579	18.438	18.271	18.057	18.580	18.438	18.366	18.366	18.628	18.319	18.343	18.271	18.105	18.271	17.986	17.891	18.176	18.271	18.271	18.319	18.390	18.176	18.224	18.152
28/11/2015 23:50	18.033	19.579	18.438	18.271	18.081	18.580	18.438	18.366	18.366	18.628	18.319	18.343	18.271	18.105	18.271	17.962	17.891	18.176	18.271	18.271	18.295	18.390	18.176	18.224	18.152
28/11/2015 23:55	18.033	19.579	18.438	18.271	18.057	18.580	18.414	18.366	18.366	18.628	18.295	18.343	18.271	18.105	18.271	17.986	17.891	18.176	18.247	18.271	18.295	18.390	18.176	18.200	18.152
29/11/2015 00:00	18.033	19.579	18.438	18.271	18.057	18.580	18.414	18.390	18.366	18.628	18.295	18.343	18.271	18.105	18.247	17.962	17.891	18.176	18.247	18.271	18.319	18.390	18.176	18.200	18.152
29/11/2015 00:05	18.033	19.579	18.438	18.271	18.057	18.580	18.414	18.366	18.366	18.628	18.295	18.343	18.271	18.105	18.247	17.962	17.891	18.176	18.247	18.271	18.319	18.390	18.176	18.200	18.152
29/11/2015 00:10	18.033	19.579	18.438	18.271	18.057	18.580	18.414	18.390	18.343	18.628	18.319	18.343	18.247	18.105	18.247	17.962	17.891	18.176	18.247	18.271	18.295	18.390	18.176	18.200	18.152
29/11/2015 00:15	18.033	19.579	18.438	18.271	18.057	18.580	18.414	18.366	18.343	18.604	18.295	18.343	18.271	18.081	18.247	17.962	17.891	18.176	18.247	18.271	18.295	18.390	18.176	18.200	18.129
29/11/2015 00:20	18.033	19.579	18.438	18.271	18.057	18.580	18.414	18.366	18.343	18.628	18.295	18.343	18.247	18.081	18.247	17.962	17.867	18.176	18.247	18.271	18.295	18.390	18.176	18.200	18.129
29/11/2015 00:25	18.033	19.579	18.438	18.271	18.057	18.580	18.414	18.366	18.343	18.604	18.295	18.343	18.271	18.081	18.247	17.962	17.867	18.176	18.247	18.271	18.295	18.366	18.152	18.200	18.152
29/11/2015 00:30	18.033	19.555	18.414	18.247	18.057	18.580	18.390	18.366	18.343	18.604	18.295	18.319	18.271	18.081	18.247	17.962	17.867	18.176	18.247	18.271	18.295	18.366	18.152	18.200	18.129
29/11/2015 00:35	18.033	19.555	18.414	18.247	18.057	18.557	18.414	18.366	18.343	18.604	18.295	18.319	18.271	18.081	18.247	17.938	17.867	18.176	18.247	18.247	18.295	18.366	18.152	18.200	18.129
29/11/2015 00:40	18.033	19.555	18.414	18.247	18.057	18.557	18.390	18.366	18.343	18.604	18.295	18.319	18.271	18.081	18.247	17.938	17.867	18.176	18.247	18.271	18.295	18.366	18.152	18.200	18.129
29/11/2015 00:45	18.033	19.555	18.414	18.247	18.033	18.580	18.390	18.366	18.343	18.604	18.295	18.319	18.247	18.081	18.247	17.938	17.867	18.176	18.224	18.271	18.295	18.366	18.152	18.200	18.129
29/11/2015 00:50	18.033	19.555	18.414	18.247	18.057	18.557	18.390	18.366	18.343	18.604	18.295	18.319	18.247	18.081	18.247	17.938	17.867	18.152	18.224	18.271	18.271	18.366	18.152	18.176	18.129
29/11/2015 00:55	18.010	19.555	18.414	18.247	18.057	18.580	18.390	18.366	18.343	18.604	18.271	18.319	18.271	18.081	18.247	17.938	17.867	18.152	18.224	18.247	18.295	18.366	18.152	18.176	18.129
29/11/2015 01:00	18.010	19.555	18.414	18.247	18.033	18.557	18.390	18.343	18.343	18.604	18.295	18.319	18.247	18.081	18.247	17.938	17.867	18.152	18.224	18.247	18.271	18.366	18.152	18.176	18.129
29/11/2015 01:05	18.010	19.555	18.414	18.247	18.033	18.557	18.390	18.343	18.343	18.580	18.271	18.319	18.224	18.081	18.224	17.938	17.867	18.152	18.224	18.247	18.271	18.366	18.152	18.176	18.129
29/11/2015 01:10	18.010	19.555	18.414	18.247	18.033	18.557	18.390	18.343	18.343	18.580	18.271	18.319	18.224	18.081	18.247	17.938	17.867	18.152	18.224	18.247	18.295	18.366	18.152	18.176	18.129
29/11/2015 01:15	18.010	19.555	18.414	18.247	18.033	18.557	18.390	18.343	18.319	18.580	18.271	18.319	18.247	18.081	18.224	17.938	17.867	18.152	18.224	18.247	18.271	18.366	18.152	18.176	18.129
29/11/2015 01:20	18.010	19.555	18.414	18.247	18.033	18.557	18.390	18.343	18.319	18.580	18.271	18.319	18.247	18.081	18.224	17.938	17.867	18.152	18.224	18.247	18.271	18.366	18.129	18.176	18.129
29/11/2015 01:25	18.010	19.555	18.414	18.247	18.057	18.557	18.390	18.343	18.319	18.580	18.271	18.295	18.247	18.081	18.224	17.938	17.867	18.152	18.224	18.247	18.271	18.366	18.152	18.176	18.129
29/11/2015 01:30	18.010	19.555	18.414	18.247	18.033	18.557	18.366	18.343	18.319	18.580	18.271	18.319	18.224	18.081	18.247	17.938	17.843	18.152	18.224	18.247	18.271	18.366	18.129	18.176	18.129
29/11/2015 01:35	18.010	19.555	18.414	18.247	18.033	18.557	18.366	18.343	18.319	18.580	18.271	18.319	18.224	18.081	18.224	17.938	17.843	18.152	18.224	18.247	18.271	18.343	18.129	18.176	18.129
29/11/2015 01:40	18.010	19.555	18.414	18.247	18.033	18.557	18.366	18.343	18.319	18.580	18.271	18.295	18.247	18.081	18.224	17.938	17.843	18.152	18.224	18.247	18.271	18.366	18.152	18.176	18.129
29/11/2015 01:45	17.986	19.555	18.390	18.224	18.033	18.557	18.366	18.343	18.295	18.580	18.271	18.295	18.224	18.081	18.224	17.938	17.843	18.152	18.224	18.247	18.271	18.343	18.129	18.176	18.129
29/11/2015 01:50	18.010	19.532	18.390	18.224	18.033	18.533	18.366	18.343	18.319	18.557	18.271	18.295	18.224	18.081	18.224	17.938	17.843	18.152	18.224	18.247	18.271	18.343	18.129	18.176	18.105
29/11/2015 01:55	18.010	19.532	18.390	18.224	18.033	18.533	18.366	18.319	18.319	18.557	18.247	18.295	18.224	18.057	18.224	17.938	17.843	18.129	18.200	18.224	18.247	18.343	18.129	18.176	18.129
29/11/2015 02:00	17.986	19.532	18.390	18.247	18.033	18.533	18.366	18.319	18.319	18.557	18.271	18.295	18.224	18.081	18.224	17.938	17.843	18.152	18.224	18.224	18.247	18.343	18.129	18.176	18.129
29/11/2015 02:05	18.010	19.532	18.390	18.224	18.010	18.533	18.366	18.319	18.319	18.557	18.247	18.295	18.224	18.057	18.224	17.938	17.843	18.129	18.200	18.224	18.247	18.343	18.129	18.176	18.129
29/11/2015 02:10	17.986	19.532	18.390	18.224	18.033	18.533	18.366	18.343	18.295	18.557	18.247	18.295	18.224	18.057	18.224	17.938	17.843	18.129	18.200	18.224	18.247	18.343	18.129	18.176	18.129
29/11/2015 02:15	17.986	19.532	18.366	18.224	18.033	18.533	18.366	18.319	18.295	18.557	18.247	18.295	18.224	18.057	18.200	17.915	17.843	18.129	18.200	18.224	18.247	18.319	18.129	18.152	18.129
29/11/2015 02:20	17.986	19.532	18.366	18.224	18.010	18.533	18.366	18.319	18.295	18.557	18.247	18.295	18.224	18.057	18.200	17.915	17.843	18.129	18.176	18.224	18.247	18.343	18.129	18.152	18.105
29/11/2015 02:25	17.986	19.532	18.366	18.224	18.033	18.533	18.343	18.319	18.295	18.557	18.247	18.295	18.200	18.057	18.200	17.938	17.843	18.129	18.200	18.224	18.247	18.319	18.129	18.152	18.105
29/11/2015 02:30	17.986	19.508	18.366	18.224	18.010	18.533	18.366	18.319	18.295	18.557	18.247	18.271	18.200	18.057	18.200	17.915	17.843	18.129	18.176	18.224	18.247	18.319	18.129	18.152	18.129
29/11/2015 02:35	17.986	19.508	18.390	18.224	18.010	18.533	18.343	18.319	18.295	18.557	18.247	18.271	18.224	18.057	18.200	17.938	17.843	18.129	18.200	18.224	18.247	18.319	18.129	18.152	18.129
29/11/2015 02:40	17.986	19.508	18.366	18.224	18.010	18.509	18.343	18.319	18.295	18.533	18.247	18.271	18.200	18.057	18.200	17.915	17.843	18.105	18.200	18.224	18.247	18.319	18.129	18.152	18.105
29/11/2015 02:45	17.986	19.508	18.366	18.224	18.010	18.533	18.343	18.319	18.295	18.557	18.247	18.271	18.200	18.057	18.200	17.938	17.843	18.129	18.200	18.224	18.247	18.319	18.129	18.152	18.105
29/11/2015 02:50	17.986	19.532	18.366	18.224	18.010	18.533	18.343	18.319	18.271	18.557	18.247	18.271	18.200	18.057	18.200	17.915	17.843	18.129	18.200	18.224	18.247	18.319	18.105	18.152	18.105
29/11/2015 02:55	17.986	19.508	18.366	18.200	18.010	18.533	18.343	18.319	18.295	18.533	18.247	18.271	18.224	18.057	18.200	17.915	17.843	18.105	18.200	18.224	18.247	18.319	18.105	18.152	18.105
29/11/2015 03:00	17.986	19.508	18.366	18.224	18.010	18.509	18.343	18.295	18.295	18.533	18.247	18.271	18.224	18.033	18.200	17.938	17.843	18.129	18.200	18.224	18.247	18.319	18.105	18.152	18.129
29/11/2015 03:05	17.986	19.508	18.366	18.224	18.010	18.509	18.343	18.295	18.295	18.533	18.247	18.271	18.224	18.057	18.200	17.915	17.843	18.129	18.200	18.224	18.247	18.319	18.129	18.152	18.105
29/11/2015 03:10	17.986	19.508	18.366	18.224	18.033	18.509	18.343	18.295	18.271	18.533	18.247	18.271	18.224	18.033	18.200	17.915	17.843	18.129	18.200	18.224	18.247	18.319	18.105	18.152	18.129
29/11/2015 03:15	17.986	19.508	18.366	18.224	18.033	18.509	18.343	18.295	18.271	18.533	18.247	18.271	18.247	18.057	18.200	17.938	17.843	18.129	18.200	18.224	18.247	18.319	18.129	18.152	18.105
29/11/2015 03:20	17.986	19.508	18.366	18.224	18.033	18.509	18.343	18.295	18.271	18.533	18.247	18.271	18.224	18.057	18.200	17.938	17.843	18.129	18.176	18.224	18.247	18.319	18.129	18.152	18.105
29/11/2015 03:25	17.986	19.508	18.366	18.200	18.010	18.509	18.343	18.319	18.271	18.533	18.247	18.271	18.224	18.033	18.200	17.915	17.843	18.129	18.176	18.224	18.247	18.319	18.129	18.152	18.105
29/11/2015 03:30	17.986	19.508	18.366	18.200	18.010	18.509	18.343	18.295	18.271	18.533	18.224	18.271	18.224	18.057	18.200	17.938	17.843	18.129	18.176	18.200	18.224	18.319	18.105	18.152	18.105
29/11/2015 03:35	17.986	19.508	18.366	18.200	18.010	18.509	18.343	18.295	18.271	18.533	18.224	18.271	18.200	18.057	18.200	17.938	17.819	18.105	18.176	18.200	18.247	18.319	18.105	18.152	18.105
29/11/2015 03:40	17.986	19.508	18.366	18.200	18.010	18.509	18.319	18.295	18.271	18.533	18.224	18.271	18.200	18.033	18.200	17.915	17.819	18.105	18.176	18.200	18.224	18.319	18.105	18.152	18.105
29/11/2015 03:45	17.986	19.508	18.366	18.200	18.010	18.485	18.319	18.295	18.271	18.533	18.224	18.247	18.200	18.033	18.200	17.915	17.819	18.105	18.176	18.200	18.224	18.295	18.105	18.129	18.105
29/11/2015 03:50	17.962	19.508	18.343	18.200	18.010	18.509	18.319	18.295	18.271	18.533	18.224	18.247	18.176	18.033	18.200	17.915	17.819	18.105	18.176	18.200	18.224	18.295	18.105	18.129	18.105
29/11/2015 03:55	17.962	19.508	18.366	18.200	18.010	18.509	18.319	18.295	18.271	18.533	18.224	18.271	18.200	18.033	18.200	17.915	17.819	18.105	18.176	18.200	18.224	18.295	18.105	18.129	18.105
29/11/2015 04:00	17.962	19.508	18.343	18.200	18.010	18.485	18.319	18.295	18.271	18.509	18.224	18.271	18.200	18.033	18.200	17.915	17.819	18.105	18.176	18.200	18.224	18.295	18.081	18.129	18.105
29/11/2015 04:05	17.962	19.508	18.343	18.200	18.010	18.485	18.319	18.295	18.271	18.509	18.224	18.271	18.200	18.033	18.200	17.915	17.819	18.105	18.176	18.200	18.224	18.295	18.081	18.129	18.081
29/11/2015 04:10	17.962	19.508	18.343	18.200	18.010	18.509	18.319	18.295	18.271	18.509	18.224	18.247	18.176	18.033	18.200	17.915	17.819	18.105	18.176	18.200	18.224	18.295	18.105	18.129	18.081
29/11/2015 04:15	17.962	19.508	18.343	18.200	18.010	18.485	18.319	18.271	18.271	18.509	18.224	18.247	18.176	18.033	18.200	17.915	17.819	18.105	18.176	18.200	18.224	18.295	18.081	18.129	18.081
29/11/2015 04:20	17.962	19.508	18.343	18.200	18.010	18.485	18.319	18.271	18.271	18.509	18.224	18.247	18.224	18.033	18.176	17.915	17.819	18.105	18.176	18.176	18.224	18.295	18.105	18.129	18.081
29/11/2015 04:25	17.962	19.508	18.343	18.200	18.010	18.485	18.319	18.271	18.271	18.509	18.224	18.247	18.176	18.033	18.176	17.915	17.819	18.105	18.176	18.200	18.224	18.295	18.081	18.129	18.081
29/11/2015 04:30	17.962	19.508	18.343	18.200	18.010	18.485	18.319	18.271	18.247	18.509	18.224	18.247	18.200	18.033	18.176	17.915	17.819	18.105	18.176	18.200	18.224	18.295	18.105	18.129	18.081
29/11/2015 04:35	17.962	19.508	18.343	18.200	18.010	18.485	18.319	18.295	18.247	18.509	18.224	18.247	18.200	18.033	18.200	17.915	17.819	18.105	18.152	18.200	18.224	18.295	18.081	18.129	18.081
29/11/2015 04:40	17.962	19.508	18.343	18.200	17.986	18.485	18.319	18.271	18.247	18.509	18.224	18.247	18.200	18.033	18.176	17.915	17.819	18.081	18.176	18.200	18.224	18.295	18.081	18.129	18.081
29/11/2015 04:45	17.962	19.508	18.343	18.200	18.010	18.485	18.319	18.271	18.247	18.509	18.200	18.247	18.200	18.033	18.176	17.915	17.819	18.105	18.176	18.200	18.224	18.295	18.105	18.129	18.081
29/11/2015 04:50	17.962	19.508	18.343	18.200	18.010	18.485	18.319	18.271	18.247	18.509	18.224	18.247	18.200	18.033	18.200	17.915	17.819	18.105	18.176	18.200	18.224	18.295	18.081	18.129	18.081
29/11/2015 04:55	17.962	19.508	18.343	18.200	17.986	18.485	18.319	18.271	18.247	18.509	18.224	18.247	18.200	18.033	18.176	17.915	17.819	18.081	18.176	18.176	18.200	18.295	18.081	18.129	18.081
29/11/2015 05:00	17.962	19.484	18.343	18.200	17.986	18.485	18.319	18.271	18.247	18.509	18.200	18.247	18.200	18.010	18.176	17.915	17.819	18.081	18.152	18.176	18.200	18.271	18.081	18.129	18.081
29/11/2015 05:05	17.962	19.484	18.319	18.176	17.986	18.485	18.319	18.271	18.247	18.485	18.200	18.247	18.176	18.010	18.176	17.915	17.819	18.081	18.152	18.176	18.200	18.271	18.081	18.129	18.081
29/11/2015 05:10	17.962	19.484	18.343	18.176	17.986	18.461	18.295	18.271	18.247	18.509	18.200	18.247	18.176	18.010	18.176	17.915	17.819	18.081	18.152	18.176	18.200	18.271	18.081	18.129	18.081
29/11/2015 05:15	17.962	19.484	18.319	18.176	17.986	18.485	18.295	18.271	18.247	18.485	18.200	18.247	18.176	18.010	18.176	17.915	17.819	18.081	18.152	18.176	18.200	18.271	18.081	18.129	18.081
29/11/2015 05:20	17.962	19.484	18.319	18.176	17.986	18.485	18.295	18.271	18.247	18.485	18.200	18.224	18.176	18.010	18.176	17.915	17.819	18.081	18.152	18.176	18.200	18.271	18.081	18.129	18.081
29/11/2015 05:25	17.938	19.484	18.319	18.176	17.986	18.461	18.295	18.271	18.247	18.485	18.200	18.224	18.176	18.010	18.176	17.915	17.819	18.081	18.152	18.176	18.200	18.271	18.081	18.129	18.081
29/11/2015 05:30	17.938	19.484	18.319	18.176	17.986	18.461	18.295	18.271	18.247	18.485	18.200	18.247	18.176	18.010	18.176	17.915	17.819	18.081	18.152	18.176	18.200	18.271	18.081	18.129	18.081
29/11/2015 05:35	17.938	19.484	18.319	18.176	17.986	18.461	18.295	18.247	18.224	18.485	18.200	18.224	18.176	18.010	18.176	17.915	17.796	18.081	18.152	18.176	18.200	18.271	18.081	18.105	18.081
29/11/2015 05:40	17.938	19.484	18.319	18.176	17.986	18.461	18.295	18.271	18.224	18.485	18.200	18.224	18.152	18.010	18.176	17.915	17.796	18.081	18.152	18.176	18.200	18.271	18.081	18.105	18.081
29/11/2015 05:45	17.938	19.484	18.319	18.176	17.986	18.461	18.295	18.247	18.247	18.485	18.200	18.224	18.176	18.010	18.176	17.915	17.819	18.081	18.152	18.176	18.200	18.271	18.081	18.105	18.081
29/11/2015 05:50	17.938	19.484	18.319	18.176	17.986	18.461	18.295	18.247	18.224	18.485	18.200	18.224	18.176	18.010	18.176	17.891	17.796	18.081	18.152	18.176	18.200	18.271	18.081	18.105	18.081
29/11/2015 05:55	17.938	19.484	18.319	18.176	17.962	18.461	18.271	18.247	18.224	18.461	18.176	18.224	18.152	18.010	18.152	17.891	17.796	18.081	18.152	18.176	18.200	18.271	18.081	18.105	18.057
29/11/2015 06:00	17.938	19.484	18.319	18.176	17.962	18.461	18.271	18.247	18.224	18.461	18.200	18.224	18.152	18.010	18.176	17.891	17.796	18.081	18.152	18.152	18.200	18.271	18.081	18.105	18.057
29/11/2015 06:05	17.938	19.484	18.319	18.176	17.962	18.461	18.271	18.247	18.224	18.461	18.200	18.224	18.152	18.010	18.176	17.867	17.796	18.081	18.152	18.176	18.200	18.271	18.057	18.105	18.057
29/11/2015 06:10	17.938	19.484	18.319	18.176	17.986	18.461	18.271	18.247	18.224	18.461	18.200	18.224	18.152	18.010	18.152	17.891	17.796	18.081	18.152	18.176	18.200	18.271	18.057	18.105	18.057
29/11/2015 06:15	17.938	19.460	18.319	18.176	17.962	18.461	18.271	18.247	18.224	18.461	18.200	18.224	18.176	18.010	18.176	17.867	17.796	18.081	18.152	18.152	18.200	18.271	18.081	18.105	18.057
29/11/2015 06:20	17.915	19.460	18.319	18.152	17.962	18.461	18.271	18.247	18.224	18.461	18.176	18.224	18.176	18.010	18.152	17.891	17.796	18.081	18.129	18.152	18.176	18.247	18.057	18.081	18.057
29/11/2015 06:25	17.938	19.460	18.319	18.176	17.962	18.438	18.271	18.247	18.224	18.461	18.200	18.224	18.152	17.986	18.152	17.891	17.796	18.081	18.152	18.152	18.200	18.271	18.057	18.081	18.057
29/11/2015 06:30	17.915	19.460	18.295	18.152	17.962	18.461	18.271	18.247	18.224	18.461	18.176	18.224	18.152	17.986	18.152	17.891	17.796	18.081	18.129	18.152	18.176	18.247	18.057	18.105	18.057
29/11/2015 06:35	17.915	19.460	18.295	18.152	17.962	18.438	18.271	18.247	18.224	18.461	18.176	18.224	18.176	17.986	18.152	17.891	17.796	18.057	18.129	18.152	18.176	18.247	18.057	18.081	18.057
29/11/2015 06:40	17.915	19.460	18.295	18.152	17.962	18.438	18.271	18.247	18.224	18.461	18.176	18.224	18.176	17.986	18.152	17.891	17.796	18.057	18.129	18.152	18.176	18.247	18.057	18.081	18.057
29/11/2015 06:45	17.915	19.460	18.295	18.152	17.962	18.438	18.271	18.247	18.224	18.461	18.176	18.224	18.152	17.986	18.152	17.891	17.796	18.081	18.129	18.152	18.176	18.247	18.057	18.081	18.057
29/11/2015 06:50	17.915	19.460	18.295	18.152	17.962	18.438	18.271	18.247	18.224	18.461	18.176	18.224	18.152	17.986	18.152	17.867	17.796	18.057	18.129	18.152	18.176	18.247	18.057	18.081	18.057
29/11/2015 06:55	17.915	19.460	18.295	18.152	17.962	18.438	18.271	18.224	18.224	18.461	18.176	18.200	18.152	17.986	18.152	17.891	17.796	18.057	18.129	18.152	18.176	18.247	18.057	18.081	18.057
