	MatD230	EM160b	MG230	MatD160	FD90	MatG230	FD160	MatG160	EG160b	MatG90	MatG20	FD20	ED160b	ME160	FD230	MatD90	EG230	EG160	EG90	EG20	EM230	EM160	EM90	EM20	ED230	ED160	ED90	ED20
26/01/2015 08:15	20.293	20.246	21.223	19.984	18.533	20.793	19.413	20.126	20.269	19.865	19.365	17.272	19.817	19.651	19.175	19.984	20.960	21.724	19.793	19.770	20.484	20.103	20.865	19.056	21.199	19.674	19.294	17.701
26/01/2015 08:20	20.317	20.246	21.223	19.984	18.533	20.793	19.413	20.126	20.269	19.865	19.365	17.272	19.817	19.674	19.175	19.984	20.960	21.724	19.793	19.746	20.507	20.126	20.865	19.056	21.199	19.674	19.294	17.701
26/01/2015 08:25	20.317	20.246	21.223	19.984	18.533	20.793	19.413	20.150	20.293	19.865	19.365	17.272	19.817	19.674	19.199	19.984	20.984	21.724	19.793	19.746	20.507	20.126	20.865	19.056	21.175	19.674	19.318	17.701
26/01/2015 08:30	20.341	20.246	21.223	19.984	18.557	20.817	19.436	20.150	20.293	19.865	19.365	17.272	19.817	19.674	19.199	19.984	20.984	21.748	19.793	19.770	20.531	20.126	20.865	19.056	21.199	19.674	19.318	17.701
26/01/2015 08:35	20.341	20.246	21.223	19.984	18.557	20.817	19.436	20.150	20.293	19.888	19.365	17.272	19.841	19.674	19.199	19.984	20.960	21.748	19.793	19.770	20.531	20.126	20.865	19.056	21.199	19.674	19.318	17.724
26/01/2015 08:40	20.341	20.246	21.246	19.984	18.557	20.817	19.436	20.150	20.293	19.888	19.365	17.272	19.841	19.674	19.199	19.984	20.984	21.748	19.793	19.770	20.531	20.103	20.865	19.056	21.223	19.698	19.318	17.701
26/01/2015 08:45	20.341	20.246	21.246	19.984	18.557	20.817	19.436	20.150	20.293	19.888	19.365	17.272	19.841	19.698	19.222	19.984	20.984	21.748	19.793	19.770	20.531	20.126	20.865	19.080	21.223	19.698	19.318	17.724
26/01/2015 08:50	20.341	20.246	21.270	19.984	18.557	20.817	19.460	20.150	20.293	19.888	19.365	17.272	19.841	19.698	19.222	19.984	20.984	21.748	19.793	19.770	20.531	20.126	20.865	19.080	21.199	19.698	19.318	17.724
26/01/2015 08:55	20.341	20.246	21.270	19.984	18.557	20.817	19.460	20.174	20.293	19.888	19.365	17.272	19.841	19.698	19.222	20.007	20.984	21.748	19.793	19.770	20.531	20.126	20.865	19.080	21.223	19.698	19.318	17.724
26/01/2015 09:00	20.341	20.246	21.270	20.007	18.557	20.817	19.460	20.174	20.293	19.888	19.365	17.296	19.865	19.698	19.222	19.984	20.984	21.748	19.817	19.770	20.531	20.126	20.865	19.056	21.223	19.698	19.318	17.724
26/01/2015 09:05	20.341	20.246	21.270	20.007	18.604	20.817	19.484	20.174	20.293	19.888	19.365	17.296	19.865	19.698	19.222	20.007	21.008	21.748	19.793	19.770	20.531	20.126	20.865	19.080	21.246	19.698	19.318	17.748
26/01/2015 09:10	20.341	20.269	21.318	20.007	18.652	20.746	19.532	20.150	20.317	19.912	19.389	17.296	19.841	19.698	19.270	20.007	21.079	21.748	19.817	19.770	20.531	20.126	20.865	19.080	21.246	19.698	19.365	17.701
26/01/2015 09:15	20.293	20.246	21.390	20.007	18.675	20.698	19.555	20.126	20.317	19.912	19.389	17.320	19.817	19.698	19.270	20.007	21.079	21.748	19.817	19.793	20.484	20.126	20.889	19.080	21.199	19.698	19.436	17.701
26/01/2015 09:20	20.269	20.246	21.413	20.007	18.699	20.650	19.603	20.103	20.317	19.888	19.389	17.320	19.817	19.651	19.270	20.007	21.103	21.748	19.817	19.793	20.484	20.126	20.865	19.103	21.175	19.698	19.460	17.701
26/01/2015 09:25	20.269	20.222	21.437	19.984	18.723	20.627	19.603	20.079	20.293	19.888	19.389	17.320	19.793	19.651	19.294	20.031	21.103	21.724	19.817	19.793	20.460	20.126	20.865	19.080	21.175	19.674	19.460	17.701
26/01/2015 09:30	20.246	20.222	21.437	19.984	18.723	20.627	19.603	20.079	20.293	19.888	19.413	17.344	19.793	19.651	19.270	20.007	21.103	21.748	19.817	19.770	20.460	20.126	20.865	19.103	21.151	19.674	19.460	17.701
26/01/2015 09:35	20.222	20.222	21.461	19.984	18.723	20.603	19.603	20.079	20.293	19.888	19.413	17.344	19.793	19.651	19.294	20.031	21.103	21.748	19.817	19.793	20.436	20.126	20.865	19.103	21.151	19.674	19.460	17.724
26/01/2015 09:40	20.222	20.222	21.461	19.984	18.723	20.603	19.603	20.079	20.317	19.888	19.413	17.368	19.793	19.651	19.294	20.031	21.103	21.724	19.817	19.793	20.436	20.126	20.865	19.103	21.151	19.674	19.460	17.724
26/01/2015 09:45	20.222	20.222	21.485	19.960	18.747	20.579	19.603	20.079	20.317	19.888	19.413	17.368	19.793	19.651	19.318	20.031	21.103	21.724	19.817	19.793	20.436	20.126	20.865	19.103	21.151	19.698	19.460	17.724
26/01/2015 09:50	20.222	20.222	21.485	19.960	18.747	20.603	19.627	20.079	20.317	19.912	19.413	17.391	19.793	19.651	19.341	20.031	21.127	21.748	19.841	19.793	20.460	20.126	20.865	19.080	21.151	19.674	19.484	17.701
26/01/2015 09:55	20.222	20.222	21.509	19.960	18.771	20.603	19.627	20.079	20.317	19.912	19.413	17.415	19.793	19.651	19.341	20.055	21.151	21.748	19.841	19.793	20.436	20.126	20.889	19.103	21.175	19.698	19.484	17.724
26/01/2015 10:00	20.246	20.222	21.509	19.984	18.771	20.603	19.627	20.103	20.317	19.912	19.413	17.415	19.793	19.651	19.341	20.055	21.127	21.748	19.841	19.793	20.460	20.126	20.889	19.103	21.151	19.698	19.460	17.724
26/01/2015 10:05	20.246	20.222	21.509	19.984	18.771	20.603	19.651	20.103	20.317	19.912	19.413	17.415	19.793	19.674	19.341	20.055	21.151	21.748	19.841	19.793	20.460	20.150	20.889	19.103	21.175	19.698	19.484	17.724
26/01/2015 10:10	20.246	20.222	21.509	19.984	18.771	20.603	19.651	20.103	20.317	19.912	19.413	17.415	19.817	19.674	19.389	20.055	21.151	21.748	19.841	19.793	20.460	20.150	20.889	19.103	21.175	19.698	19.508	17.724
26/01/2015 10:15	20.246	20.222	21.509	19.984	18.794	20.627	19.651	20.103	20.317	19.912	19.413	17.415	19.817	19.674	19.389	20.055	21.151	21.748	19.841	19.793	20.460	20.150	20.889	19.103	21.175	19.698	19.508	17.724
26/01/2015 10:20	20.269	20.222	21.509	19.984	18.794	20.627	19.674	20.126	20.317	19.936	19.436	17.415	19.817	19.698	19.389	20.055	21.175	21.748	19.841	19.793	20.460	20.150	20.889	19.127	21.175	19.698	19.508	17.724
26/01/2015 10:25	20.269	20.222	21.557	19.984	18.794	20.627	19.674	20.126	20.341	19.936	19.436	17.415	19.817	19.698	19.389	20.079	21.175	21.772	19.841	19.817	20.460	20.150	20.889	19.127	21.175	19.698	19.508	17.724
26/01/2015 10:30	20.269	20.222	21.557	20.007	18.818	20.627	19.698	20.126	20.341	19.960	19.436	17.415	19.841	19.698	19.413	20.079	21.175	21.772	19.865	19.817	20.460	20.150	20.889	19.127	21.199	19.722	19.508	17.748
26/01/2015 10:35	20.269	20.222	21.557	20.007	18.818	20.650	19.698	20.150	20.341	19.960	19.460	17.439	19.841	19.698	19.413	20.079	21.199	21.772	19.865	19.817	20.484	20.150	20.889	19.127	21.223	19.722	19.508	17.748
26/01/2015 10:40	20.269	20.222	21.557	20.007	18.818	20.650	19.698	20.150	20.341	19.960	19.460	17.439	19.841	19.722	19.389	20.079	21.199	21.772	19.865	19.817	20.460	20.174	20.889	19.127	21.199	19.746	19.508	17.748
26/01/2015 10:45	20.269	20.246	21.581	20.031	18.818	20.650	19.722	20.150	20.341	19.960	19.460	17.439	19.841	19.722	19.413	20.103	21.199	21.772	19.865	19.817	20.484	20.174	20.913	19.127	21.199	19.746	19.532	17.748
26/01/2015 10:50	20.269	20.246	21.581	20.031	18.842	20.650	19.722	20.150	20.341	19.984	19.484	17.463	19.841	19.722	19.413	20.103	21.199	21.772	19.888	19.841	20.460	20.174	20.913	19.151	21.223	19.746	19.555	17.748
26/01/2015 10:55	20.293	20.246	21.604	20.031	18.842	20.650	19.722	20.174	20.341	19.984	19.484	17.463	19.841	19.722	19.436	20.103	21.199	21.772	19.888	19.841	20.484	20.174	20.913	19.151	21.223	19.746	19.532	17.748
26/01/2015 11:00	20.293	20.246	21.604	20.055	18.842	20.650	19.722	20.174	20.365	19.984	19.484	17.463	19.865	19.722	19.436	20.103	21.199	21.795	19.888	19.841	20.484	20.174	20.913	19.151	21.223	19.746	19.555	17.772
26/01/2015 11:05	20.293	20.246	21.604	20.055	18.842	20.650	19.746	20.174	20.365	19.984	19.508	17.463	19.865	19.746	19.436	20.126	21.199	21.795	19.912	19.841	20.484	20.198	20.913	19.175	21.223	19.746	19.555	17.772
26/01/2015 11:10	20.293	20.246	21.604	20.055	18.842	20.650	19.746	20.174	20.365	19.984	19.508	17.486	19.865	19.746	19.460	20.126	21.223	21.795	19.888	19.841	20.484	20.198	20.913	19.175	21.223	19.746	19.555	17.772
26/01/2015 11:15	20.293	20.246	21.604	20.055	18.842	20.674	19.746	20.174	20.365	20.007	19.508	17.486	19.865	19.746	19.436	20.126	21.223	21.795	19.912	19.841	20.484	20.198	20.913	19.175	21.246	19.770	19.579	17.772
26/01/2015 11:20	20.317	20.269	21.628	20.055	18.842	20.674	19.746	20.174	20.365	20.007	19.508	17.510	19.865	19.746	19.460	20.126	21.246	21.795	19.912	19.865	20.484	20.198	20.913	19.175	21.246	19.770	19.579	17.796
26/01/2015 11:25	20.317	20.269	21.628	20.079	18.842	20.674	19.746	20.198	20.365	20.007	19.508	17.510	19.865	19.746	19.460	20.150	21.246	21.819	19.912	19.865	20.484	20.222	20.913	19.175	21.246	19.770	19.579	17.772
26/01/2015 11:30	20.317	20.269	21.628	20.079	18.866	20.698	19.746	20.198	20.365	20.007	19.508	17.510	19.888	19.746	19.484	20.150	21.223	21.819	19.912	19.865	20.484	20.222	20.936	19.175	21.246	19.770	19.579	17.796
26/01/2015 11:35	20.341	20.269	21.652	20.079	18.889	20.698	19.793	20.198	20.365	20.031	19.508	17.510	19.888	19.770	19.484	20.150	21.246	21.819	19.912	19.865	20.484	20.222	20.936	19.175	21.294	19.793	19.603	17.796
26/01/2015 11:40	20.341	20.269	21.652	20.103	18.937	20.722	19.793	20.222	20.365	20.031	19.532	17.510	19.912	19.770	19.508	20.174	21.246	21.819	19.912	19.865	20.507	20.222	20.936	19.199	21.294	19.793	19.579	17.796
26/01/2015 11:45	20.365	20.293	21.676	20.103	18.961	20.746	19.817	20.246	20.388	20.055	19.532	17.510	19.912	19.793	19.508	20.174	21.270	21.843	19.936	19.865	20.531	20.246	20.960	19.199	21.318	19.793	19.603	17.819
26/01/2015 11:50	20.365	20.293	21.676	20.126	18.985	20.746	19.841	20.246	20.388	20.055	19.532	17.534	19.936	19.817	19.555	20.198	21.294	21.843	19.936	19.888	20.555	20.269	20.960	19.199	21.318	19.817	19.603	17.796
26/01/2015 11:55	20.388	20.317	21.700	20.126	18.985	20.746	19.865	20.269	20.412	20.079	19.555	17.558	19.936	19.817	19.555	20.198	21.294	21.867	19.936	19.888	20.555	20.269	20.960	19.222	21.318	19.817	19.603	17.796
26/01/2015 12:00	20.412	20.341	21.700	20.150	19.008	20.770	19.865	20.269	20.412	20.079	19.555	17.558	19.936	19.841	19.579	20.222	21.318	21.867	19.960	19.888	20.555	20.269	20.984	19.222	21.366	19.841	19.603	17.819
26/01/2015 12:05	20.436	20.341	21.700	20.150	19.008	20.770	19.865	20.269	20.412	20.103	19.555	17.558	19.960	19.841	19.579	20.246	21.318	21.867	19.960	19.888	20.579	20.269	20.984	19.222	21.366	19.841	19.627	17.819
26/01/2015 12:10	20.436	20.341	21.724	20.174	19.008	20.793	19.888	20.293	20.436	20.103	19.579	17.582	19.960	19.841	19.603	20.246	21.318	21.891	19.960	19.888	20.579	20.293	20.984	19.222	21.366	19.841	19.651	17.819
26/01/2015 12:15	20.460	20.365	21.724	20.174	19.032	20.793	19.888	20.317	20.436	20.126	19.579	17.582	19.984	19.841	19.603	20.246	21.318	21.891	19.984	19.912	20.579	20.293	21.008	19.246	21.390	19.841	19.651	17.819
26/01/2015 12:20	20.460	20.365	21.724	20.198	19.032	20.817	19.912	20.317	20.460	20.150	19.603	17.605	19.984	19.865	19.603	20.269	21.318	21.891	19.984	19.912	20.603	20.317	21.008	19.246	21.390	19.841	19.674	17.819
26/01/2015 12:25	20.460	20.365	21.724	20.198	19.032	20.817	19.912	20.317	20.460	20.150	19.603	17.605	19.984	19.888	19.627	20.269	21.318	21.891	19.984	19.912	20.603	20.341	21.008	19.246	21.390	19.865	19.627	17.819
26/01/2015 12:30	20.460	20.365	21.748	20.222	19.056	20.817	19.912	20.317	20.460	20.150	19.603	17.605	19.984	19.888	19.627	20.293	21.318	21.915	19.984	19.936	20.603	20.341	21.008	19.246	21.390	19.865	19.674	17.843
26/01/2015 12:35	20.460	20.388	21.724	20.222	19.056	20.817	19.912	20.317	20.460	20.174	19.603	17.629	20.007	19.888	19.627	20.293	21.342	21.915	20.007	19.936	20.603	20.341	21.032	19.246	21.390	19.865	19.674	17.843
26/01/2015 12:40	20.460	20.388	21.748	20.222	19.056	20.841	19.912	20.341	20.460	20.174	19.603	17.629	19.984	19.888	19.651	20.293	21.366	21.915	20.007	19.936	20.603	20.341	21.032	19.270	21.390	19.865	19.674	17.867
26/01/2015 12:45	20.460	20.388	21.748	20.246	19.080	20.841	19.912	20.341	20.484	20.174	19.603	17.629	20.007	19.912	19.627	20.317	21.366	21.915	20.007	19.960	20.603	20.341	21.032	19.270	21.390	19.865	19.674	17.867
26/01/2015 12:50	20.460	20.388	21.748	20.246	19.080	20.841	19.936	20.341	20.484	20.174	19.627	17.653	20.007	19.912	19.651	20.317	21.366	21.915	20.031	19.936	20.603	20.317	21.032	19.270	21.413	19.888	19.698	17.867
26/01/2015 12:55	20.460	20.388	21.772	20.246	19.080	20.841	19.936	20.341	20.484	20.174	19.627	17.653	20.007	19.912	19.651	20.317	21.342	21.915	20.031	19.960	20.627	20.341	21.032	19.270	21.413	19.888	19.698	17.867
26/01/2015 13:00	20.460	20.412	21.772	20.246	19.080	20.841	19.936	20.341	20.484	20.174	19.627	17.653	20.007	19.912	19.651	20.317	21.366	21.915	20.031	19.960	20.627	20.341	21.032	19.270	21.413	19.888	19.698	17.867
26/01/2015 13:05	20.484	20.412	21.772	20.246	19.080	20.841	19.936	20.341	20.484	20.174	19.627	17.653	20.007	19.912	19.651	20.317	21.366	21.939	20.031	19.960	20.627	20.341	21.032	19.294	21.413	19.912	19.698	17.867
26/01/2015 13:10	20.484	20.412	21.772	20.246	19.080	20.841	19.936	20.341	20.484	20.174	19.627	17.677	20.031	19.912	19.651	20.317	21.342	21.939	20.031	19.960	20.627	20.341	21.032	19.270	21.413	19.912	19.722	17.867
26/01/2015 13:15	20.484	20.412	21.795	20.246	19.103	20.841	19.960	20.365	20.507	20.198	19.651	17.677	20.031	19.936	19.674	20.317	21.366	21.939	20.055	19.960	20.627	20.365	21.032	19.294	21.437	19.912	19.722	17.891
26/01/2015 13:20	20.507	20.412	21.795	20.246	19.103	20.841	19.960	20.365	20.507	20.198	19.651	17.677	20.031	19.936	19.674	20.341	21.390	21.963	20.055	19.960	20.650	20.365	21.056	19.294	21.437	19.912	19.746	17.891
26/01/2015 13:25	20.507	20.412	21.795	20.269	19.103	20.865	19.984	20.365	20.507	20.198	19.651	17.677	20.031	19.936	19.698	20.341	21.390	21.963	20.055	19.960	20.650	20.388	21.056	19.294	21.461	19.936	19.746	17.891
26/01/2015 13:30	20.507	20.436	21.795	20.269	19.127	20.865	19.984	20.365	20.507	20.198	19.651	17.677	20.055	19.936	19.698	20.341	21.366	21.963	20.055	19.984	20.650	20.388	21.056	19.294	21.437	19.936	19.746	17.891
26/01/2015 13:35	20.507	20.436	21.795	20.269	19.127	20.865	19.984	20.365	20.507	20.198	19.674	17.677	20.055	19.960	19.698	20.365	21.390	21.963	20.055	19.960	20.650	20.412	21.056	19.294	21.437	19.936	19.746	17.891
26/01/2015 13:40	20.507	20.436	21.819	20.293	19.127	20.889	19.984	20.365	20.531	20.222	19.674	17.677	20.055	19.960	19.722	20.365	21.390	21.963	20.055	19.984	20.650	20.388	21.079	19.294	21.461	19.960	19.722	17.891
26/01/2015 13:45	20.531	20.436	21.819	20.293	19.151	20.889	19.984	20.365	20.531	20.222	19.674	17.701	20.055	19.960	19.722	20.365	21.413	21.963	20.079	19.984	20.674	20.388	21.079	19.294	21.461	19.936	19.746	17.891
26/01/2015 13:50	20.531	20.460	21.819	20.293	19.151	20.889	19.984	20.365	20.531	20.246	19.674	17.701	20.055	19.960	19.722	20.365	21.413	21.987	20.079	19.984	20.674	20.388	21.079	19.318	21.485	19.984	19.746	17.915
26/01/2015 13:55	20.531	20.460	21.843	20.293	19.175	20.889	20.007	20.388	20.531	20.246	19.698	17.701	20.079	19.984	19.746	20.365	21.413	21.987	20.079	19.984	20.674	20.412	21.079	19.318	21.485	19.984	19.746	17.915
26/01/2015 14:00	20.555	20.460	21.843	20.317	19.175	20.889	20.007	20.388	20.555	20.246	19.698	17.701	20.079	19.984	19.770	20.365	21.413	21.987	20.103	19.984	20.674	20.412	21.103	19.318	21.485	19.960	19.770	17.938
26/01/2015 14:05	20.555	20.460	21.843	20.317	19.175	20.889	20.031	20.412	20.555	20.246	19.698	17.701	20.079	19.984	19.770	20.365	21.413	21.987	20.103	20.007	20.698	20.412	21.103	19.318	21.485	19.960	19.770	17.938
26/01/2015 14:10	20.555	20.484	21.843	20.317	19.175	20.913	20.055	20.412	20.555	20.269	19.698	17.701	20.103	19.984	19.770	20.388	21.437	22.011	20.103	20.007	20.698	20.436	21.103	19.318	21.509	19.984	19.770	17.915
26/01/2015 14:15	20.579	20.484	21.867	20.317	19.199	20.936	20.079	20.436	20.555	20.269	19.698	17.724	20.103	20.007	19.770	20.388	21.437	22.011	20.103	20.007	20.698	20.436	21.103	19.318	21.509	19.984	19.793	17.915
26/01/2015 14:20	20.579	20.507	21.867	20.341	19.199	20.936	20.079	20.436	20.555	20.293	19.722	17.724	20.126	20.007	19.793	20.412	21.461	22.011	20.103	20.007	20.722	20.460	21.127	19.318	21.533	19.984	19.770	17.938
26/01/2015 14:25	20.579	20.507	21.891	20.341	19.222	20.936	20.079	20.460	20.555	20.293	19.722	17.724	20.126	20.007	19.793	20.436	21.485	22.011	20.126	20.031	20.722	20.460	21.127	19.341	21.533	20.007	19.817	17.938
26/01/2015 14:30	20.603	20.507	21.891	20.365	19.222	20.936	20.079	20.460	20.555	20.293	19.722	17.724	20.126	20.031	19.793	20.436	21.461	22.034	20.126	20.007	20.722	20.484	21.127	19.341	21.533	20.007	19.793	17.938
26/01/2015 14:35	20.603	20.531	21.891	20.365	19.222	20.960	20.103	20.460	20.579	20.293	19.722	17.748	20.126	20.031	19.817	20.460	21.485	22.034	20.126	20.031	20.746	20.484	21.151	19.341	21.557	20.031	19.817	17.962
26/01/2015 14:40	20.627	20.531	21.891	20.365	19.246	20.960	20.103	20.460	20.579	20.293	19.722	17.748	20.150	20.031	19.793	20.460	21.485	22.034	20.150	20.031	20.722	20.484	21.151	19.341	21.557	20.031	19.817	17.938
26/01/2015 14:45	20.627	20.531	21.891	20.365	19.246	20.960	20.103	20.484	20.603	20.317	19.746	17.772	20.150	20.031	19.817	20.460	21.485	22.034	20.150	20.031	20.746	20.484	21.151	19.341	21.557	20.031	19.817	17.962
26/01/2015 14:50	20.627	20.555	21.891	20.365	19.246	20.960	20.103	20.484	20.603	20.317	19.746	17.772	20.150	20.031	19.817	20.460	21.485	22.058	20.150	20.031	20.746	20.507	21.151	19.341	21.533	20.031	19.817	17.962
26/01/2015 14:55	20.627	20.555	21.891	20.365	19.246	20.960	20.126	20.484	20.603	20.317	19.746	17.772	20.150	20.055	19.817	20.460	21.485	22.058	20.150	20.031	20.746	20.507	21.151	19.341	21.557	20.055	19.841	17.962
26/01/2015 15:00	20.627	20.555	21.891	20.365	19.270	20.984	20.126	20.507	20.603	20.341	19.746	17.772	20.174	20.055	19.841	20.460	21.509	22.058	20.150	20.031	20.770	20.484	21.175	19.365	21.557	20.055	19.841	17.986
26/01/2015 15:05	20.650	20.555	21.915	20.388	19.270	21.008	20.126	20.507	20.627	20.341	19.746	17.796	20.174	20.079	19.841	20.484	21.509	22.082	20.174	20.055	20.770	20.531	21.175	19.365	21.581	20.055	19.841	17.986
26/01/2015 15:10	20.650	20.579	21.939	20.388	19.294	21.008	20.150	20.507	20.627	20.365	19.770	17.796	20.198	20.079	19.865	20.507	21.509	22.082	20.174	20.055	20.793	20.531	21.199	19.365	21.581	20.055	19.865	17.986
26/01/2015 15:15	20.674	20.579	21.963	20.412	19.294	21.008	20.150	20.531	20.627	20.365	19.770	17.796	20.198	20.103	19.865	20.507	21.533	22.082	20.198	20.055	20.793	20.555	21.199	19.389	21.604	20.079	19.865	18.010
26/01/2015 15:20	20.674	20.603	21.963	20.436	19.294	21.032	20.174	20.531	20.627	20.365	19.793	17.796	20.198	20.103	19.888	20.507	21.533	22.082	20.198	20.055	20.793	20.531	21.199	19.365	21.604	20.079	19.865	18.010
26/01/2015 15:25	20.698	20.603	21.987	20.460	19.318	21.032	20.174	20.555	20.650	20.365	19.793	17.819	20.222	20.103	19.888	20.531	21.557	22.082	20.198	20.079	20.817	20.555	21.223	19.389	21.604	20.079	19.865	18.033
26/01/2015 15:30	20.698	20.603	21.987	20.460	19.318	21.032	20.174	20.555	20.650	20.388	19.793	17.819	20.222	20.126	19.888	20.531	21.557	22.106	20.222	20.079	20.817	20.555	21.223	19.389	21.628	20.103	19.888	18.010
26/01/2015 15:35	20.698	20.627	21.987	20.460	19.318	21.056	20.174	20.555	20.650	20.388	19.793	17.843	20.222	20.126	19.888	20.531	21.533	22.106	20.222	20.079	20.817	20.579	21.223	19.389	21.628	20.103	19.888	18.010
26/01/2015 15:40	20.698	20.627	21.987	20.484	19.318	21.032	20.174	20.555	20.650	20.388	19.793	17.843	20.222	20.126	19.888	20.555	21.533	22.130	20.222	20.079	20.841	20.579	21.246	19.389	21.628	20.103	19.912	18.010
26/01/2015 15:45	20.698	20.627	21.987	20.484	19.341	21.032	20.174	20.555	20.674	20.412	19.793	17.843	20.222	20.126	19.888	20.555	21.533	22.106	20.222	20.079	20.817	20.579	21.223	19.389	21.604	20.103	19.888	18.010
26/01/2015 15:50	20.698	20.627	21.987	20.484	19.341	21.032	20.174	20.555	20.674	20.412	19.793	17.867	20.222	20.126	19.912	20.555	21.557	22.130	20.222	20.103	20.841	20.579	21.223	19.389	21.628	20.103	19.912	18.033
26/01/2015 15:55	20.698	20.627	21.987	20.484	19.341	21.032	20.174	20.555	20.674	20.412	19.793	17.867	20.246	20.126	19.912	20.555	21.557	22.130	20.246	20.103	20.817	20.579	21.246	19.389	21.628	20.126	19.912	18.033
26/01/2015 16:00	20.698	20.627	21.987	20.484	19.341	21.032	20.198	20.555	20.674	20.412	19.817	17.867	20.222	20.126	19.888	20.555	21.533	22.130	20.246	20.103	20.841	20.579	21.246	19.413	21.628	20.103	19.912	18.033
26/01/2015 16:05	20.698	20.627	21.987	20.484	19.341	21.032	20.198	20.555	20.674	20.412	19.793	17.867	20.246	20.126	19.888	20.555	21.557	22.130	20.246	20.103	20.841	20.579	21.246	19.413	21.628	20.126	19.936	18.033
26/01/2015 16:10	20.698	20.627	21.987	20.484	19.341	21.032	20.198	20.555	20.674	20.412	19.817	17.867	20.246	20.150	19.888	20.555	21.557	22.130	20.246	20.103	20.841	20.579	21.246	19.413	21.628	20.126	19.936	18.033
26/01/2015 16:15	20.698	20.650	21.987	20.484	19.365	21.032	20.198	20.555	20.674	20.412	19.817	17.867	20.246	20.150	19.912	20.555	21.557	22.130	20.246	20.103	20.841	20.579	21.246	19.413	21.652	20.126	19.936	18.033
26/01/2015 16:20	20.698	20.650	22.011	20.484	19.365	21.056	20.198	20.555	20.674	20.412	19.817	17.867	20.246	20.150	19.912	20.555	21.557	22.130	20.246	20.103	20.841	20.555	21.246	19.413	21.652	20.126	19.960	18.057
26/01/2015 16:25	20.698	20.650	22.011	20.484	19.365	21.056	20.198	20.555	20.698	20.412	19.817	17.891	20.246	20.150	19.912	20.555	21.557	22.154	20.269	20.103	20.841	20.603	21.246	19.413	21.652	20.126	19.960	18.057
26/01/2015 16:30	20.698	20.650	22.011	20.507	19.365	21.056	20.222	20.579	20.698	20.412	19.817	17.891	20.269	20.150	19.912	20.555	21.581	22.154	20.269	20.103	20.841	20.603	21.246	19.413	21.676	20.150	19.936	18.057
26/01/2015 16:35	20.698	20.650	22.011	20.507	19.365	21.056	20.198	20.579	20.698	20.412	19.817	17.891	20.246	20.150	19.936	20.555	21.581	22.154	20.269	20.103	20.865	20.603	21.270	19.413	21.652	20.150	19.960	18.057
26/01/2015 16:40	20.698	20.650	22.011	20.507	19.365	21.056	20.222	20.579	20.698	20.412	19.817	17.891	20.269	20.150	19.912	20.555	21.581	22.154	20.269	20.103	20.865	20.603	21.246	19.413	21.652	20.150	19.960	18.081
26/01/2015 16:45	20.698	20.650	22.011	20.507	19.389	21.056	20.222	20.579	20.698	20.412	19.817	17.891	20.269	20.174	19.912	20.555	21.604	22.154	20.269	20.103	20.865	20.603	21.270	19.413	21.652	20.150	19.960	18.057
26/01/2015 16:50	20.722	20.650	22.034	20.507	19.365	21.056	20.222	20.579	20.698	20.436	19.817	17.891	20.269	20.174	19.936	20.579	21.581	22.154	20.269	20.103	20.865	20.603	21.270	19.413	21.676	20.174	19.960	18.081
26/01/2015 16:55	20.698	20.650	22.034	20.507	19.389	21.056	20.222	20.579	20.722	20.412	19.817	17.891	20.269	20.174	19.936	20.579	21.581	22.154	20.293	20.126	20.865	20.603	21.270	19.413	21.676	20.150	19.984	18.081
26/01/2015 17:00	20.698	20.650	22.034	20.507	19.365	21.056	20.222	20.579	20.698	20.436	19.841	17.891	20.269	20.174	19.960	20.579	21.581	22.154	20.293	20.126	20.865	20.603	21.270	19.413	21.652	20.150	19.984	18.081
26/01/2015 17:05	20.698	20.650	22.034	20.507	19.365	21.056	20.222	20.555	20.698	20.436	19.841	17.891	20.269	20.174	19.960	20.555	21.581	22.154	20.293	20.126	20.841	20.579	21.294	19.413	21.652	20.150	19.960	18.081
26/01/2015 17:10	20.698	20.650	22.011	20.484	19.365	21.032	20.222	20.555	20.722	20.412	19.841	17.891	20.269	20.174	19.936	20.555	21.581	22.154	20.293	20.126	20.865	20.603	21.294	19.436	21.676	20.150	19.984	18.081
26/01/2015 17:15	20.698	20.650	22.011	20.484	19.365	21.032	20.222	20.555	20.698	20.412	19.841	17.891	20.269	20.174	19.960	20.555	21.581	22.154	20.293	20.126	20.865	20.603	21.270	19.436	21.676	20.174	19.984	18.081
26/01/2015 17:20	20.698	20.650	22.011	20.484	19.365	21.032	20.222	20.555	20.722	20.412	19.841	17.891	20.269	20.174	19.960	20.555	21.581	22.154	20.293	20.126	20.865	20.603	21.270	19.436	21.676	20.174	19.984	18.129
26/01/2015 17:25	20.698	20.650	22.011	20.484	19.365	21.032	20.222	20.555	20.722	20.412	19.841	17.891	20.293	20.174	19.960	20.555	21.557	22.178	20.293	20.126	20.841	20.579	21.270	19.436	21.676	20.150	19.984	18.105
26/01/2015 17:30	20.674	20.650	22.011	20.484	19.389	21.032	20.246	20.555	20.722	20.412	19.841	17.891	20.293	20.174	19.960	20.555	21.581	22.154	20.293	20.126	20.841	20.603	21.270	19.436	21.676	20.174	19.984	18.081
